Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
65.0,3.0,Maison,235.0,0,"293000,00",38.0,RUE,DE CRONSTADT,59000.0,LILLE,4507.692307692308,"38 RUE DE CRONSTADT, 59000 LILLE",50.6152646,3.0290931
107.0,6.0,Maison,227.0,0,"343000,00",13.0,RUE,DU COEUR JOYEUX,59160.0,LILLE,3205.607476635514,"13 RUE DU COEUR JOYEUX, 59160 LILLE",50.6411282,3.0166482
85.0,4.0,Maison,256.0,0,"267800,00",93.0,RUE,BRUANT DES ROSEAUX,59800.0,LILLE,3150.5882352941176,"93 RUE BRUANT DES ROSEAUX, 59800 LILLE",50.6114324,3.0584434
145.0,5.0,Maison,234.0,0,"648350,00",28.0,RUE,VERONESE,59800.0,LILLE,4471.379310344828,"28 RUE VERONESE, 59800 LILLE",50.6404531,3.0884648
168.0,7.0,Maison,242.0,0,"679000,00",44.0,RUE,CLAUDE LORRAIN,59800.0,LILLE,4041.6666666666665,"44 RUE CLAUDE LORRAIN, 59800 LILLE",50.6401415,3.0929645
106.0,4.0,Maison,213.0,0,"266300,00",694.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,2512.264150943396,"694 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6470393,3.001486
70.0,5.0,Maison,28.0,0,"181000,00",32.0,RUE,DUPLEIX HELLEMMES,59260.0,LILLE,2585.714285714286,"32 RUE DUPLEIX HELLEMMES, 59260 LILLE",50.6273622,3.0964455
114.0,7.0,Maison,279.0,0,"270000,00",5.0,RUE,MARIN LA MESLEE,59000.0,LILLE,2368.4210526315787,"5 RUE MARIN LA MESLEE, 59000 LILLE",50.6081066,3.0714621
105.0,6.0,Maison,170.0,0,"250000,00",65.0,RUE,HENRI BAILLEUX,59160.0,LILLE,2380.9523809523807,"65 RUE HENRI BAILLEUX, 59160 LILLE",50.6297246,3.0056923
82.0,5.0,Maison,53.0,0,"221930,00",142.0,RUE,DE MARQUILLIES,59000.0,LILLE,2706.4634146341464,"142 RUE DE MARQUILLIES, 59000 LILLE",50.6143977,3.0572579
75.0,4.0,Maison,427.0,0,"365200,00",568.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,4869.333333333333,"568 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6462472,3.0097425
64.0,3.0,Maison,40.0,0,"106000,00",16.0,RUE,FREMY,59800.0,LILLE,1656.25,"16 RUE FREMY, 59800 LILLE",50.6318077,3.0852976
45.0,3.0,Maison,46.0,0,"212280,00",11.0,RUE,VIOLETTE,59000.0,LILLE,4717.333333333333,"11 RUE VIOLETTE, 59000 LILLE",50.6225151,3.0329478
83.0,3.0,Maison,97.0,0,"260900,00",279.0,RUE,CHANZY HELLEMMES,59260.0,LILLE,3143.373493975904,"279 RUE CHANZY HELLEMMES, 59260 LILLE",50.624446,3.0975341
250.0,6.0,Maison,614.0,0,"1258300,00",77.0,RUE,MANUEL,59000.0,LILLE,5033.2,"77 RUE MANUEL, 59000 LILLE",50.626717,3.0541332
122.0,6.0,Maison,164.0,0,"660652,30",17.0,RUE,LESTIBOUDOIS,59800.0,LILLE,5415.182786885246,"17 RUE LESTIBOUDOIS, 59800 LILLE",50.630124,3.0389903
62.0,3.0,Maison,83.0,0,"251500,00",29.0,RUE,LEUTY,59800.0,LILLE,4056.451612903226,"29 RUE LEUTY, 59800 LILLE",50.6247817,3.0961787
62.0,3.0,Maison,130.0,0,"120000,00",188.0,RUE,DE LA MITTERIE,59160.0,LILLE,1935.483870967742,"188 RUE DE LA MITTERIE, 59160 LILLE",50.6479017,3.0011978
80.0,4.0,Maison,71.0,0,"229850,00",50.0,RUE,DU HUIT MAI 1945 HELLEMMES,59260.0,LILLE,2873.125,"50 RUE DU HUIT MAI 1945 HELLEMMES, 59260 LILLE",50.6304015,3.1108873
80.0,4.0,Maison,161.0,0,"270000,00",30.0,RUE,DE CRONSTADT,59000.0,LILLE,3375.0,"30 RUE DE CRONSTADT, 59000 LILLE",50.6154666,3.0290005
64.0,3.0,Maison,80.0,0,"132000,00",7.0,RUE,DU PONT NOYELLES,59800.0,LILLE,2062.5,"7 RUE DU PONT NOYELLES, 59800 LILLE",50.6271471,3.0890646
60.0,3.0,Maison,92.0,0,"190600,00",3.0,IMP,LIENARD,59260.0,LILLE,3176.6666666666665,"3 IMP LIENARD, 59260 LILLE",50.6272582,3.1056531
75.0,3.0,Maison,112.0,0,"245400,00",232.0,RUE,FERDINAND MATHIAS,59260.0,LILLE,3272.0,"232 RUE FERDINAND MATHIAS, 59260 LILLE",50.6215136,3.0995609
120.0,6.0,Maison,84.0,0,"561900,00",19.0,RUE,ALEXANDRE LELEUX,59800.0,LILLE,4682.5,"19 RUE ALEXANDRE LELEUX, 59800 LILLE",50.631994,3.056861
68.0,4.0,Maison,239.0,0,"225000,00",78.0,AV,ARTHUR NOTEBART,59160.0,LILLE,3308.823529411765,"78 AV ARTHUR NOTEBART, 59160 LILLE",50.6348472,3.0092757
76.0,4.0,Maison,116.0,0,"140000,00",38.0,CITE,JOLIVET,59160.0,LILLE,1842.1052631578948,"38 CITE JOLIVET, 59160 LILLE",50.6489127,3.0088544
68.0,3.0,Maison,63.0,0,"241000,00",318.0,RUE,DES BOIS BLANCS,59000.0,LILLE,3544.1176470588234,"318 RUE DES BOIS BLANCS, 59000 LILLE",50.6292797,3.0223514
71.0,4.0,Maison,209.0,0,"254900,00",80.0,RUE,MAURICE BERTEAUX,59260.0,LILLE,3590.1408450704225,"80 RUE MAURICE BERTEAUX, 59260 LILLE",50.621931,3.0958139
90.0,4.0,Maison,179.0,0,"264000,00",152.0,RUE,FERDINAND MATHIAS,59260.0,LILLE,2933.3333333333335,"152 RUE FERDINAND MATHIAS, 59260 LILLE",50.6226739,3.1020068
150.0,6.0,Maison,197.0,0,"602000,00",82.0,RUE,FOURMENTEL,59800.0,LILLE,4013.3333333333335,"82 RUE FOURMENTEL, 59800 LILLE",50.6488807,3.090149
77.0,4.0,Maison,169.0,0,"240000,00",7.0,RUE,DE LA DREVE,59160.0,LILLE,3116.883116883117,"7 RUE DE LA DREVE, 59160 LILLE",50.6462008,2.9853253
136.0,7.0,Maison,102.0,0,"445692,50",10.0,RUE,DE L ALCAZAR,59800.0,LILLE,3277.1507352941176,"10 RUE DE L ALCAZAR, 59800 LILLE",50.6369524,3.0844201
88.0,4.0,Maison,51.0,0,"345000,00",38.0,RUE,GANTOIS,59000.0,LILLE,3920.4545454545455,"38 RUE GANTOIS, 59000 LILLE",50.6227297,3.0593289
71.0,4.0,Maison,149.0,0,"282000,00",63.0,RUE,CHARLES SAINT VENANT LOMME,59160.0,LILLE,3971.830985915493,"63 RUE CHARLES SAINT VENANT LOMME, 59160 LILLE",50.6346002,3.0046739
97.0,5.0,Maison,236.0,0,"373122,00",839.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,3846.618556701031,"839 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6451161,2.9834919
85.0,5.0,Maison,193.0,0,"252350,00",9.0,RUE,ALBERT EINSTEIN,59160.0,LILLE,2968.823529411765,"9 RUE ALBERT EINSTEIN, 59160 LILLE",50.6302624,3.0117461
80.0,3.0,Maison,45.0,0,"218023,56",40.0,RUE,PHILIPPE DE COMINES,59000.0,LILLE,2725.2945,"40 RUE PHILIPPE DE COMINES, 59000 LILLE",50.6214137,3.0710275
90.0,6.0,Maison,157.0,0,"288000,00",3.0,RUE,DE JEMMAPES,59800.0,LILLE,3200.0,"3 RUE DE JEMMAPES, 59800 LILLE",50.6455065,3.0609191
78.0,4.0,Maison,161.0,0,"222500,00",46.0,RUE,ERNEST COUTEAUX LOMME,59160.0,LILLE,2852.5641025641025,"46 RUE ERNEST COUTEAUX LOMME, 59160 LILLE",50.6377083,3.0118233
152.0,7.0,Maison,600.0,0,"230000,00",61.0,AV,ROGER SALENGRO LOMME,59160.0,LILLE,1513.157894736842,"61 AV ROGER SALENGRO LOMME, 59160 LILLE",50.6428696,2.9893953
109.0,6.0,Maison,90.0,0,"245000,00",20.0,RUE,LE FORT,59000.0,LILLE,2247.706422018349,"20 RUE LE FORT, 59000 LILLE",50.6124021,3.0693235
70.0,3.0,Maison,56.0,0,"300000,00",199.0,RUE,DES BOIS BLANCS,59000.0,LILLE,4285.714285714285,"199 RUE DES BOIS BLANCS, 59000 LILLE",50.6311766,3.0259686
120.0,5.0,Maison,211.0,0,"581000,00",26.0,RUE,EDMOND BAILLEUX,59000.0,LILLE,4841.666666666667,"26 RUE EDMOND BAILLEUX, 59000 LILLE",50.6279133,3.0340679
72.0,3.0,Maison,74.0,0,"191345,00",32.0,RUE,DESIRE BONDUES,59000.0,LILLE,2657.5694444444443,"32 RUE DESIRE BONDUES, 59000 LILLE",50.6059744,3.0562312
121.0,6.0,Maison,251.0,0,"373000,00",801.0,AV,DE DUNKERQUE LOMME,59160.0,LILLE,3082.6446280991736,"801 AV DE DUNKERQUE LOMME, 59160 LILLE",50.6454975,2.9855261
110.0,6.0,Maison,250.0,0,"336500,00",41.0,RUE,DES MONTAGNARDS,59800.0,LILLE,3059.090909090909,"41 RUE DES MONTAGNARDS, 59800 LILLE",50.6358419,3.0974196
209.0,5.0,Maison,212.0,0,"568900,00",2.0,RUE,DE CANTELEU,59000.0,LILLE,2722.0095693779904,"2 RUE DE CANTELEU, 59000 LILLE",50.6253811,3.038787
104.0,3.0,Maison,23.0,0,"230000,00",78.0,RUE,DE CANTELEU,59000.0,LILLE,2211.5384615384614,"78 RUE DE CANTELEU, 59000 LILLE",50.6282968,3.0354612
78.0,4.0,Maison,54.0,0,"140000,00",18.0,PL,MADELEINE CAULIER,59800.0,LILLE,1794.871794871795,"18 PL MADELEINE CAULIER, 59800 LILLE",50.6370162,3.086551
81.0,4.0,Maison,75.0,0,"173000,00",34.0,RUE,EDOUARD DOYENNETTE,59000.0,LILLE,2135.8024691358023,"34 RUE EDOUARD DOYENNETTE, 59000 LILLE",50.6057514,3.0570212
85.0,4.0,Maison,107.0,0,"246770,00",184.0,RUE,BRUANT DES ROSEAUX,59800.0,LILLE,2903.176470588235,"184 RUE BRUANT DES ROSEAUX, 59800 LILLE",50.6109558,3.0595407
60.0,3.0,Maison,26.0,0,"110000,00",18.0,RUE,L HERMINET,59000.0,LILLE,1833.3333333333333,"18 RUE L HERMINET, 59000 LILLE",50.6213566,3.043821
112.0,5.0,Maison,780.0,0,"280000,00",47.0,RUE,JULES BRETON,59000.0,LILLE,2500.0,"47 RUE JULES BRETON, 59000 LILLE",50.6069053,3.0463386
80.0,3.0,Maison,112.0,0,"255000,00",9.0,RUE,DU VINGTIEME SIECLE,59160.0,LILLE,3187.5,"9 RUE DU VINGTIEME SIECLE, 59160 LILLE",50.6360593,3.0165558
80.0,4.0,Maison,84.0,0,"240000,00",26.0,RUE,MAURICE BERTEAUX,59260.0,LILLE,3000.0,"26 RUE MAURICE BERTEAUX, 59260 LILLE",50.6230069,3.0985722
80.0,4.0,Maison,71.0,0,"115000,00",112.0,RUE,BECKER,59160.0,LILLE,1437.5,"112 RUE BECKER, 59160 LILLE",50.6376346,3.0169527
85.0,5.0,Maison,155.0,0,"195000,00",9.0,SQ,DE L ERMITAGE,59800.0,LILLE,2294.1176470588234,"9 SQ DE L ERMITAGE, 59800 LILLE",50.6505333,3.0854677
103.0,6.0,Maison,59.0,0,"450000,00",13.0,RUE,DES PYRAMIDES,59000.0,LILLE,4368.9320388349515,"13 RUE DES PYRAMIDES, 59000 LILLE",50.6276072,3.059616
73.0,3.0,Maison,180.0,0,"345000,00",44.0,RUE,ARISTOTE,59800.0,LILLE,4726.027397260274,"44 RUE ARISTOTE, 59800 LILLE",50.624081,3.093719
77.0,3.0,Maison,77.0,0,"195000,00",11.0,RUE,TESTELIN,59260.0,LILLE,2532.4675324675327,"11 RUE TESTELIN, 59260 LILLE",50.6287103,3.1127898
84.0,4.0,Maison,130.0,0,"372000,00",118.0,RUE,JEAN JAURES LOMME,59160.0,LILLE,4428.571428571428,"118 RUE JEAN JAURES LOMME, 59160 LILLE",50.6392917,3.0161964
44.0,4.0,Maison,45.0,0,"150000,00",41.0,RUE,VIOLETTE,59000.0,LILLE,3409.090909090909,"41 RUE VIOLETTE, 59000 LILLE",50.622595,3.0337872
50.0,3.0,Maison,108.0,0,"188440,00",97.0,RUE,DESTAILLEURS,59000.0,LILLE,3768.8,"97 RUE DESTAILLEURS, 59000 LILLE",50.6149974,3.0283978
70.0,4.0,Maison,97.0,0,"146000,00",28.0,RUE,JEAN JAURES LOMME,59160.0,LILLE,2085.714285714286,"28 RUE JEAN JAURES LOMME, 59160 LILLE",50.6365369,3.0187197
68.0,4.0,Maison,202.0,0,"281957,00",75.0,RUE,DESIRE THERBY,59260.0,LILLE,4146.426470588235,"75 RUE DESIRE THERBY, 59260 LILLE",50.6285362,3.1178039
57.0,3.0,Maison,117.0,0,"199000,00",5.0,RUE,EDOUARD VAILLANT HELLEMMES,59260.0,LILLE,3491.2280701754385,"5 RUE EDOUARD VAILLANT HELLEMMES, 59260 LILLE",50.6316672,3.112348
80.0,5.0,Maison,138.0,0,"182500,00",8.0,RUE,ALFRED DELATTRE,59260.0,LILLE,2281.25,"8 RUE ALFRED DELATTRE, 59260 LILLE",50.6280508,3.1047554
56.0,3.0,Maison,140.0,0,"164160,00",53.0,RUE,DU DOCTEUR HUART,59260.0,LILLE,2931.4285714285716,"53 RUE DU DOCTEUR HUART, 59260 LILLE",50.6334298,3.1180104
53.0,3.0,Maison,47.0,0,"195000,00",10.0,RUE,CHAPLIN,59000.0,LILLE,3679.245283018868,"10 RUE CHAPLIN, 59000 LILLE",50.6305372,3.0277887
78.0,1.0,Maison,86.0,0,"324000,00",67.0,RUE,BLANCHE,59800.0,LILLE,4153.846153846154,"67 RUE BLANCHE, 59800 LILLE",50.640292,3.0859403
74.0,3.0,Maison,293.0,0,"365938,00",15.0,RUE,GREUZE,59800.0,LILLE,4945.108108108108,"15 RUE GREUZE, 59800 LILLE",50.6394012,3.0943466
110.0,4.0,Maison,112.0,0,"533000,00",9.0,RUE,FOURMENTEL,59800.0,LILLE,4845.454545454545,"9 RUE FOURMENTEL, 59800 LILLE",50.6497741,3.0881158
74.0,4.0,Maison,161.0,0,"212800,00",101.0,RUE,PHILIPPE DE GIRARD LOMME,59160.0,LILLE,2875.675675675676,"101 RUE PHILIPPE DE GIRARD LOMME, 59160 LILLE",50.6322397,3.0131687
228.0,7.0,Maison,156.0,0,"728300,00",125.0,RUE,MASSENA,59800.0,LILLE,3194.2982456140353,"125 RUE MASSENA, 59800 LILLE",50.6304732,3.0547772
146.0,7.0,Maison,263.0,0,"635000,00",22.0,RUE,DE LA LOUVIERE,59800.0,LILLE,4349.315068493151,"22 RUE DE LA LOUVIERE, 59800 LILLE",50.6430245,3.0862764
115.0,4.0,Maison,192.0,0,"356000,00",61.0,RUE,ROGER SALENGRO,59260.0,LILLE,3095.6521739130435,"61 RUE ROGER SALENGRO, 59260 LILLE",50.6288892,3.1039885
102.0,5.0,Maison,158.0,0,"377000,00",20.0,RUE,DESCARTES,59000.0,LILLE,3696.078431372549,"20 RUE DESCARTES, 59000 LILLE",50.6370387,3.0235225
76.0,5.0,Maison,145.0,0,"209900,00",4.0,ALL,DE LA MARNE,59260.0,LILLE,2761.842105263158,"4 ALL DE LA MARNE, 59260 LILLE",50.6232411,3.1210743
73.0,3.0,Maison,205.0,0,"339400,00",52.0,RUE,DENIS PAPIN LOMME,59160.0,LILLE,4649.315068493151,"52 RUE DENIS PAPIN LOMME, 59160 LILLE",50.6366393,3.0125638
54.0,3.0,Maison,67.0,0,"210000,00",10.0,RUE,VOLTAIRE HELLEMMES,59260.0,LILLE,3888.8888888888887,"10 RUE VOLTAIRE HELLEMMES, 59260 LILLE",50.6249649,3.1124056
67.0,4.0,Maison,64.0,0,"170790,00",4.0,RUE,LEO LAGRANGE LOMME,59160.0,LILLE,2549.10447761194,"4 RUE LEO LAGRANGE LOMME, 59160 LILLE",50.6302702,3.0101621
155.0,5.0,Maison,200.0,0,"670000,00",182.0,RUE,DE L ABBE BONPAIN,59800.0,LILLE,4322.580645161291,"182 RUE DE L ABBE BONPAIN, 59800 LILLE",50.656388,3.0890433
100.0,4.0,Maison,198.0,0,"278755,00",74.0,RUE,MAURICE BERTEAUX,59260.0,LILLE,2787.55,"74 RUE MAURICE BERTEAUX, 59260 LILLE",50.6221527,3.0962111
67.0,4.0,Maison,81.0,0,"99750,00",16.0,RUE,FAIDHERBE HELLEMMES,59260.0,LILLE,1488.8059701492537,"16 RUE FAIDHERBE HELLEMMES, 59260 LILLE",50.6270358,3.1106511
63.0,3.0,Maison,102.0,0,"178000,00",21.0,RUE,LORENT LESCORNEZ,59260.0,LILLE,2825.3968253968255,"21 RUE LORENT LESCORNEZ, 59260 LILLE",50.6284147,3.102649
73.0,4.0,Maison,134.0,0,"233000,00",12.0,RUE,DES FORGERONS,59260.0,LILLE,3191.780821917808,"12 RUE DES FORGERONS, 59260 LILLE",50.6260383,3.1026744
93.0,3.0,Maison,235.0,0,"389500,00",21.0,RUE,BRANLY,59800.0,LILLE,4188.1720430107525,"21 RUE BRANLY, 59800 LILLE",50.6443641,3.0886818
83.0,4.0,Maison,87.0,0,"295000,00",82.0,RUE,TURGOT,59000.0,LILLE,3554.2168674698796,"82 RUE TURGOT, 59000 LILLE",50.6356987,3.0212878
76.0,5.0,Maison,167.0,0,"263000,00",1.0,RUE,ANNE DELAVAUX,59160.0,LILLE,3460.5263157894738,"1 RUE ANNE DELAVAUX, 59160 LILLE",50.6458201,2.9924946
90.0,4.0,Maison,67.0,0,"240000,00",16.0,RUE,CASSINI,59800.0,LILLE,2666.6666666666665,"16 RUE CASSINI, 59800 LILLE",50.6245798,3.0944246
75.0,3.0,Maison,181.0,0,"185190,00",11.0,RUE,DU QUATORZE JUILLET,59260.0,LILLE,2469.2,"11 RUE DU QUATORZE JUILLET, 59260 LILLE",50.6818331,2.8865787
114.0,6.0,Maison,272.0,0,"667460,00",196.0,RUE,DE LA BASSEE,59000.0,LILLE,5854.912280701755,"196 RUE DE LA BASSEE, 59000 LILLE",50.6237314,3.0310146
88.0,5.0,Maison,174.0,0,"170000,00",60.0,RUE,JEAN MINET,59160.0,LILLE,1931.8181818181818,"60 RUE JEAN MINET, 59160 LILLE",50.6474438,2.9809418
86.0,5.0,Maison,268.0,0,"243000,00",32.0,RUE,DU FLAQUET,59160.0,LILLE,2825.5813953488373,"32 RUE DU FLAQUET, 59160 LILLE",50.645374,2.9754968
60.0,3.0,Maison,45.0,0,"133000,00",6.0,RUE,DE ROUEN,59000.0,LILLE,2216.6666666666665,"6 RUE DE ROUEN, 59000 LILLE",50.6192213,3.0750195
75.0,4.0,Maison,65.0,0,"288000,00",48.0,RUE,FARADAY,59800.0,LILLE,3840.0,"48 RUE FARADAY, 59800 LILLE",50.6503838,3.0921808
74.0,4.0,Maison,178.0,0,"150000,00",68.0,RUE,JEAN MINET,59160.0,LILLE,2027.027027027027,"68 RUE JEAN MINET, 59160 LILLE",50.647298,2.9805621
276.0,13.0,Maison,512.0,0,"1235000,00",29.0,RUE,DE LA LOUVIERE,59800.0,LILLE,4474.63768115942,"29 RUE DE LA LOUVIERE, 59800 LILLE",50.6434414,3.0859698
93.0,5.0,Maison,353.0,0,"523400,00",32.0,RUE,HIPPOLYTE LEFEBVRE,59800.0,LILLE,5627.956989247312,"32 RUE HIPPOLYTE LEFEBVRE, 59800 LILLE",50.6451636,3.0889195
126.0,6.0,Maison,100.0,0,"525000,00",27.0,RUE,SAINT FIRMIN,59800.0,LILLE,4166.666666666667,"27 RUE SAINT FIRMIN, 59800 LILLE",50.64036,3.0838256
74.0,3.0,Maison,210.0,0,"325500,00",28.0,RUE,GUILLAUME TELL LOMME,59160.0,LILLE,4398.648648648648,"28 RUE GUILLAUME TELL LOMME, 59160 LILLE",50.6481783,2.999497
104.0,5.0,Maison,117.0,0,"331650,00",15.0,RUE,TESTELIN,59260.0,LILLE,3188.9423076923076,"15 RUE TESTELIN, 59260 LILLE",50.6286248,3.113037
77.0,4.0,Maison,81.0,0,"249000,00",11.0,RUE,DELANNOY,59160.0,LILLE,3233.7662337662337,"11 RUE DELANNOY, 59160 LILLE",50.6339521,3.0078615
39.0,2.0,Maison,34.0,0,"147400,00",36.0,RUE,PAUL BERT,59800.0,LILLE,3779.4871794871797,"36 RUE PAUL BERT, 59800 LILLE",50.6330161,3.096145
77.0,5.0,Maison,155.0,0,"313600,00",36.0,RUE,CASIMIR DELAVIGNE,59000.0,LILLE,4072.7272727272725,"36 RUE CASIMIR DELAVIGNE, 59000 LILLE",50.6250666,3.0312971
300.0,7.0,Maison,202.0,0,"1250000,00",201.0,RUE,DE SOLFERINO,59000.0,LILLE,4166.666666666667,"201 RUE DE SOLFERINO, 59000 LILLE",50.6283279,3.060514
132.0,5.0,Maison,96.0,0,"438270,00",65.0,RUE,DE VALENCIENNES,59000.0,LILLE,3320.2272727272725,"65 RUE DE VALENCIENNES, 59000 LILLE",50.6234357,3.0757287
88.0,4.0,Maison,159.0,0,"147000,00",28.0,RUE,JEAN MINET,59160.0,LILLE,1670.4545454545455,"28 RUE JEAN MINET, 59160 LILLE",50.6479601,2.9825706
91.0,5.0,Maison,175.0,0,"211000,00",20.0,RUE,DENIS PAPIN LOMME,59160.0,LILLE,2318.6813186813188,"20 RUE DENIS PAPIN LOMME, 59160 LILLE",50.6359075,3.013114
100.0,5.0,Maison,289.0,0,"366250,00",66.0,RUE,MARCEAU HELLEMMES,59260.0,LILLE,3662.5,"66 RUE MARCEAU HELLEMMES, 59260 LILLE",50.6243996,3.1097092
97.0,5.0,Maison,62.0,0,"260000,00",46.0,RUE,FARADAY,59800.0,LILLE,2680.4123711340208,"46 RUE FARADAY, 59800 LILLE",50.6503509,3.0922211
54.0,3.0,Maison,90.0,0,"162000,00",9.0,RUE,DESRUELLES,59160.0,LILLE,3000.0,"9 RUE DESRUELLES, 59160 LILLE",50.646337,3.0105639
90.0,7.0,Maison,42.0,0,"305000,00",2.0,RUE,DEGLAND,59000.0,LILLE,3388.8888888888887,"2 RUE DEGLAND, 59000 LILLE",50.6255237,3.0455168
66.0,4.0,Maison,75.0,0,"211000,00",30.0,RUE,EDOUARD DOYENNETTE,59000.0,LILLE,3196.969696969697,"30 RUE EDOUARD DOYENNETTE, 59000 LILLE",50.6058398,3.057093
67.0,4.0,Maison,220.0,0,"250000,00",2.0,RUE,EULER,59800.0,LILLE,3731.3432835820895,"2 RUE EULER, 59800 LILLE",50.6442755,3.0896562
76.0,4.0,Maison,100.0,0,"163500,00",24.0,RUE,GOBIN,59000.0,LILLE,2151.315789473684,"24 RUE GOBIN, 59000 LILLE",50.6316366,3.0284525
57.0,4.0,Maison,108.0,0,"202000,00",29.0,RUE,PASTEUR LOMME,59160.0,LILLE,3543.8596491228072,"29 RUE PASTEUR LOMME, 59160 LILLE",50.6359571,3.0119572
114.0,5.0,Maison,112.0,0,"255000,00",25.0,RUE,JULES BRETON,59000.0,LILLE,2236.842105263158,"25 RUE JULES BRETON, 59000 LILLE",50.6070979,3.0470938
54.0,3.0,Maison,139.0,0,"179500,00",5.0,RUE,DE NORVEGE,59000.0,LILLE,3324.074074074074,"5 RUE DE NORVEGE, 59000 LILLE",50.6156189,3.0302045
90.0,2.0,Maison,43.0,0,"260000,00",1.0,RUE,DES TOURS,59800.0,LILLE,2888.8888888888887,"1 RUE DES TOURS, 59800 LILLE",50.6406645,3.0658415
120.0,5.0,Maison,69.0,0,"228750,00",6.0,RUE,MALSENCE,59800.0,LILLE,1906.25,"6 RUE MALSENCE, 59800 LILLE",50.6319635,3.0894775
65.0,3.0,Maison,107.0,0,"270000,00",7.0,RUE,LAMARTINE HELLEMMES,59260.0,LILLE,4153.846153846154,"7 RUE LAMARTINE HELLEMMES, 59260 LILLE",50.6307704,3.1056119
134.0,5.0,Maison,138.0,0,"402000,00",14.0,RUE,DE MARENGO,59800.0,LILLE,3000.0,"14 RUE DE MARENGO, 59800 LILLE",50.6341931,3.0901128
112.0,4.0,Maison,171.0,0,"203700,00",109.0,RUE,CHANZY HELLEMMES,59260.0,LILLE,1818.75,"109 RUE CHANZY HELLEMMES, 59260 LILLE",50.6258069,3.1047091
100.0,3.0,Maison,133.0,0,"222600,00",37.0,RUE,CHARLES ST VENANT,59260.0,LILLE,2226.0,"37 RUE CHARLES ST VENANT, 59260 LILLE",50.6289195,3.1154505
76.0,5.0,Maison,80.0,0,"236000,00",18.0,RUE,TOURVILLE,59000.0,LILLE,3105.2631578947367,"18 RUE TOURVILLE, 59000 LILLE",50.6312028,3.026913
124.0,4.0,Maison,407.0,0,"308000,00",9.0,RUE,JULES DUPRE,59160.0,LILLE,2483.8709677419356,"9 RUE JULES DUPRE, 59160 LILLE",50.6402198,2.989074
80.0,4.0,Maison,106.0,0,"170000,00",27.0,RUE,MERMOZ,59000.0,LILLE,2125.0,"27 RUE MERMOZ, 59000 LILLE",50.6285754,3.0232204
96.0,5.0,Maison,212.0,0,"254000,00",216.0,AV,ARTHUR NOTEBART,59160.0,LILLE,2645.8333333333335,"216 AV ARTHUR NOTEBART, 59160 LILLE",50.6309624,3.0128597
114.0,5.0,Maison,115.0,0,"210000,00",20.0,RUE,DES ECOLES,59260.0,LILLE,1842.1052631578948,"20 RUE DES ECOLES, 59260 LILLE",50.6244336,3.1001579
64.0,4.0,Maison,58.0,0,"159500,00",28.0,CHE,DES VACHERS,59000.0,LILLE,2492.1875,"28 CHE DES VACHERS, 59000 LILLE",50.6309913,3.0285277
60.0,4.0,Maison,135.0,0,"140000,00",33.0,RUE,DU DOCTEUR VERHAEGHE,59260.0,LILLE,2333.3333333333335,"33 RUE DU DOCTEUR VERHAEGHE, 59260 LILLE",50.634646,3.1116435
124.0,5.0,Maison,173.0,0,"286200,00",59.0,RUE,DU MAIRE BECQUART,59160.0,LILLE,2308.064516129032,"59 RUE DU MAIRE BECQUART, 59160 LILLE",50.6483861,2.9979449
96.0,5.0,Maison,100.0,0,"243830,00",16.0,RUE,BERLIOZ,59800.0,LILLE,2539.8958333333335,"16 RUE BERLIOZ, 59800 LILLE",50.630161,3.0907894
150.0,5.0,Maison,163.0,0,"595000,00",56.0,RUE,REAUMUR,59800.0,LILLE,3966.6666666666665,"56 RUE REAUMUR, 59800 LILLE",50.6513628,3.0855658
112.0,6.0,Maison,147.0,0,"324000,00",175.0,AV,ARTHUR NOTEBART,59160.0,LILLE,2892.8571428571427,"175 AV ARTHUR NOTEBART, 59160 LILLE",50.6333504,3.0106083
95.0,5.0,Maison,95.0,0,"318000,00",42.0,RUE,CHAMPIONNET,59000.0,LILLE,3347.3684210526317,"42 RUE CHAMPIONNET, 59000 LILLE",50.6332189,3.028736
48.0,3.0,Maison,46.0,0,"120000,00",4.0,RUE,ALBERT SAMAIN,59800.0,LILLE,2500.0,"4 RUE ALBERT SAMAIN, 59800 LILLE",50.6193466,3.0595152
106.0,4.0,Maison,442.0,0,"352500,00",4.0,RUE,PIERRE BROSSOLETTE,59160.0,LILLE,3325.4716981132074,"4 RUE PIERRE BROSSOLETTE, 59160 LILLE",50.644095,2.984768
126.0,5.0,Maison,173.0,0,"158850,00",5.0,RUE,GUSTAVE DELORY LOMME,59160.0,LILLE,1260.7142857142858,"5 RUE GUSTAVE DELORY LOMME, 59160 LILLE",50.6350433,3.0073696
88.0,5.0,Maison,159.0,0,"254000,00",10.0,RUE,JEAN MINET,59160.0,LILLE,2886.3636363636365,"10 RUE JEAN MINET, 59160 LILLE",50.6481885,2.9833734
