Surface reelle bati,Nombre pieces principales,Type local,Surface terrain,Nombre de lots,Valeur fonciere,No voie,Type de voie,Voie,Code postal,Commune,prix_m2,adresse_complete,latitude,longitude
139.0,6.0,Maison,114.0,0,"848300,00",12.0,RUE,ALBERT PITRES,33000.0,BORDEAUX,6102.877697841726,"12 RUE ALBERT PITRES, 33000 BORDEAUX",44.8518944,-0.575243
137.0,6.0,Maison,82.0,0,"700000,00",61.0,RUE,POYENNE,33300.0,BORDEAUX,5109.489051094891,"61 RUE POYENNE, 33300 BORDEAUX",44.8574488,-0.56713
70.0,3.0,Maison,289.0,0,"571800,00",23.0,RUE,SAINTE MONIQUE,33000.0,BORDEAUX,8168.571428571428,"23 RUE SAINTE MONIQUE, 33000 BORDEAUX",44.83247,-0.6070139
100.0,3.0,Maison,275.0,0,"622000,00",147.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,6220.0,"147 RUE ETCHENIQUE, 33200 BORDEAUX",44.8396817,-0.6122456
124.0,4.0,Maison,324.0,0,"772170,00",104.0,RUE,BINAUD,33300.0,BORDEAUX,6227.177419354839,"104 RUE BINAUD, 33300 BORDEAUX",44.8605886,-0.5723923
136.0,5.0,Maison,212.0,0,"943070,00",27.0,RUE,D AUDENGE,33000.0,BORDEAUX,6934.338235294118,"27 RUE D AUDENGE, 33000 BORDEAUX",44.8274465,-0.5835558
135.0,5.0,Maison,564.0,0,"1184450,00",1.0,RUE,TAUDIN,33200.0,BORDEAUX,8773.703703703704,"1 RUE TAUDIN, 33200 BORDEAUX",44.8542558,-0.609296
205.0,8.0,Maison,216.0,0,"1041150,00",100.0,RUE,CROIX SEGUEY,33000.0,BORDEAUX,5078.780487804878,"100 RUE CROIX SEGUEY, 33000 BORDEAUX",44.8528122,-0.5920789
64.0,4.0,Maison,146.0,0,"230000,00",1.0,RUE,DU CAPITAINE RAFFIN,33000.0,BORDEAUX,3593.75,"1 RUE DU CAPITAINE RAFFIN, 33000 BORDEAUX",44.8205488,-0.596421
155.0,6.0,Maison,279.0,0,"943900,00",40.0,RUE,EUGENE TENOT,33800.0,BORDEAUX,6089.677419354839,"40 RUE EUGENE TENOT, 33800 BORDEAUX",44.8193632,-0.5741472
138.0,5.0,Maison,313.0,0,"800000,00",18.0,RUE,HOCHE,33200.0,BORDEAUX,5797.101449275362,"18 RUE HOCHE, 33200 BORDEAUX",44.8473333,-0.6039114
125.0,4.0,Maison,431.0,0,"770000,00",26.0,RUE,D AUPERIE,33800.0,BORDEAUX,6160.0,"26 RUE D AUPERIE, 33800 BORDEAUX",44.815965,-0.5680046
150.0,6.0,Maison,227.0,0,"1307700,00",7.0,RUE,BINAUD,33300.0,BORDEAUX,8718.0,"7 RUE BINAUD, 33300 BORDEAUX",44.8576345,-0.5687371
85.0,4.0,Maison,63.0,0,"400900,00",21.0,RUE,DUPATY,33300.0,BORDEAUX,4716.470588235294,"21 RUE DUPATY, 33300 BORDEAUX",44.8585086,-0.5638138
70.0,3.0,Maison,26.0,0,"294000,00",21.0,PL,AMEDEE LARRIEU,33000.0,BORDEAUX,4200.0,"21 PL AMEDEE LARRIEU, 33000 BORDEAUX",44.830056,-0.581555
156.0,6.0,Maison,279.0,0,"975400,00",67.0,BD,DU PRESIDENT WILSON,33200.0,BORDEAUX,6252.5641025641025,"67 BD DU PRESIDENT WILSON, 33200 BORDEAUX",44.8397997,-0.5994076
243.0,8.0,Maison,200.0,0,"1335000,00",22.0,AV,CARNOT,33200.0,BORDEAUX,5493.827160493827,"22 AV CARNOT, 33200 BORDEAUX",44.8513089,-0.5966004
66.0,3.0,Maison,76.0,0,"432800,00",51.0,RUE,HERON,33000.0,BORDEAUX,6557.575757575758,"51 RUE HERON, 33000 BORDEAUX",44.8323476,-0.5904001
170.0,8.0,Maison,139.0,0,"922750,00",67.0,RUE,SEGALIER,33000.0,BORDEAUX,5427.941176470588,"67 RUE SEGALIER, 33000 BORDEAUX",44.8420616,-0.5892474
132.0,5.0,Maison,199.0,0,"629000,00",41.0,RUE,LAURE GATET,33000.0,BORDEAUX,4765.151515151515,"41 RUE LAURE GATET, 33000 BORDEAUX",44.8245141,-0.5932145
103.0,4.0,Maison,186.0,0,"634550,00",54.0,RUE,CHARPENTIER,33200.0,BORDEAUX,6160.679611650486,"54 RUE CHARPENTIER, 33200 BORDEAUX",44.8404774,-0.6041191
260.0,8.0,Maison,240.0,0,"1250000,00",15.0,RUE,DUMONTEIL,33000.0,BORDEAUX,4807.692307692308,"15 RUE DUMONTEIL, 33000 BORDEAUX",44.8266205,-0.5928834
110.0,7.0,Maison,111.0,0,"486000,00",34.0,RUE,FREDERIC BENTAYOUX,33300.0,BORDEAUX,4418.181818181818,"34 RUE FREDERIC BENTAYOUX, 33300 BORDEAUX",44.8576781,-0.5769424
96.0,4.0,Maison,630.0,0,"361000,00",12.0,RUE,DU FILS,33000.0,BORDEAUX,3760.4166666666665,"12 RUE DU FILS, 33000 BORDEAUX",44.8241628,-0.6117945
150.0,4.0,Maison,268.0,0,"727486,00",39.0,RUE,DU SABLONAT,33800.0,BORDEAUX,4849.906666666667,"39 RUE DU SABLONAT, 33800 BORDEAUX",44.8183275,-0.5740575
85.0,3.0,Maison,127.0,0,"445700,00",23.0,RUE,DES ECOLES,33200.0,BORDEAUX,5243.529411764706,"23 RUE DES ECOLES, 33200 BORDEAUX",44.8427864,-0.6082991
57.0,2.0,Maison,66.0,0,"310000,00",21.0,RUE,ERNEST DENIS,33000.0,BORDEAUX,5438.596491228071,"21 RUE ERNEST DENIS, 33000 BORDEAUX",44.8431103,-0.5962491
154.0,3.0,Maison,143.0,0,"585000,00",266.0,RUE,D ORNANO,33000.0,BORDEAUX,3798.7012987012986,"266 RUE D ORNANO, 33000 BORDEAUX",44.8320816,-0.5960246
65.0,4.0,Maison,399.0,0,"430000,00",16.0,RUE,ROGER DUCASSE,33200.0,BORDEAUX,6615.384615384615,"16 RUE ROGER DUCASSE, 33200 BORDEAUX",44.8520466,-0.6349818
168.0,7.0,Maison,179.0,0,"1120000,00",4.0,RUE,LENOTRE,33200.0,BORDEAUX,6666.666666666667,"4 RUE LENOTRE, 33200 BORDEAUX",44.8534834,-0.6062014
80.0,4.0,Maison,271.0,0,"420000,00",18.0,RUE,JEANNIN,33200.0,BORDEAUX,5250.0,"18 RUE JEANNIN, 33200 BORDEAUX",44.8470794,-0.6151062
57.0,4.0,Maison,45.0,0,"310000,00",24.0,RUE,AUGUSTE BRUTAILS,33000.0,BORDEAUX,5438.596491228071,"24 RUE AUGUSTE BRUTAILS, 33000 BORDEAUX",44.8517441,-0.5824575
113.0,4.0,Maison,180.0,0,"649164,00",10.0,ALL,CARMOUZE,33200.0,BORDEAUX,5744.814159292036,"10 ALL CARMOUZE, 33200 BORDEAUX",44.8479399,-0.6148062
145.0,5.0,Maison,216.0,0,"832000,00",28.0,RUE,CRUCHINET,33800.0,BORDEAUX,5737.931034482759,"28 RUE CRUCHINET, 33800 BORDEAUX",44.827465,-0.5738968
150.0,4.0,Maison,179.0,0,"922000,00",118.0,RUE,JUDAIQUE,33000.0,BORDEAUX,6146.666666666667,"118 RUE JUDAIQUE, 33000 BORDEAUX",44.841076,-0.5877277
120.0,5.0,Maison,193.0,0,"665100,00",19.0,RUE,DES FRERES FAUCHER,33000.0,BORDEAUX,5542.5,"19 RUE DES FRERES FAUCHER, 33000 BORDEAUX",44.8395937,-0.597359
102.0,4.0,Maison,144.0,0,"752550,00",38.0,RUE,ROGER ALLO,33000.0,BORDEAUX,7377.941176470588,"38 RUE ROGER ALLO, 33000 BORDEAUX",44.84549,-0.5882825
115.0,4.0,Maison,155.0,0,"430000,00",14.0,RUE,DE LANGON,33800.0,BORDEAUX,3739.1304347826085,"14 RUE DE LANGON, 33800 BORDEAUX",44.8212738,-0.5687302
260.0,7.0,Maison,359.0,0,"1100000,00",40.0,RUE,CHARLES MONSELET,33000.0,BORDEAUX,4230.7692307692305,"40 RUE CHARLES MONSELET, 33000 BORDEAUX",44.8438525,-0.5907633
165.0,4.0,Maison,239.0,0,"738000,00",22.0,RUE,PERINOT,33200.0,BORDEAUX,4472.727272727273,"22 RUE PERINOT, 33200 BORDEAUX",44.8541948,-0.627777
104.0,3.0,Maison,125.0,0,"610800,00",37.0,RUE,TILLET,33800.0,BORDEAUX,5873.076923076923,"37 RUE TILLET, 33800 BORDEAUX",44.8217222,-0.5742198
100.0,2.0,Maison,67.0,0,"540000,00",37.0,CRS,DE LUZE,33300.0,BORDEAUX,5400.0,"37 CRS DE LUZE, 33300 BORDEAUX",44.8563794,-0.5786742
64.0,2.0,Maison,77.0,0,"405286,00",19.0,RUE,CHAIGNEAU,33000.0,BORDEAUX,6332.59375,"19 RUE CHAIGNEAU, 33000 BORDEAUX",44.8574559,-0.5903216
114.0,5.0,Maison,118.0,0,"570000,00",7.0,RUE,FERDINAND DE LESSEPS,33000.0,BORDEAUX,5000.0,"7 RUE FERDINAND DE LESSEPS, 33000 BORDEAUX",44.8543251,-0.5835956
180.0,6.0,Maison,115.0,0,"815000,00",295.0,RUE,LECOCQ,33000.0,BORDEAUX,4527.777777777777,"295 RUE LECOCQ, 33000 BORDEAUX",44.830394,-0.5962868
243.0,6.0,Maison,174.0,0,"1020000,00",64.0,RUE,DU COMMANDANT ARNOULD,33000.0,BORDEAUX,4197.530864197531,"64 RUE DU COMMANDANT ARNOULD, 33000 BORDEAUX",44.8339375,-0.5770297
61.0,3.0,Maison,141.0,0,"355500,00",179.0,RUE,PELLEPORT,33800.0,BORDEAUX,5827.868852459016,"179 RUE PELLEPORT, 33800 BORDEAUX",44.8210202,-0.5665969
80.0,2.0,Maison,100.0,0,"313000,00",13.0,RUE,BOBILLOT,33800.0,BORDEAUX,3912.5,"13 RUE BOBILLOT, 33800 BORDEAUX",44.8273872,-0.5528917
100.0,6.0,Maison,125.0,0,"390600,00",73.0,RUE,DE LEYBARDIE,33300.0,BORDEAUX,3906.0,"73 RUE DE LEYBARDIE, 33300 BORDEAUX",44.8622026,-0.5667112
112.0,4.0,Maison,321.0,0,"803600,00",84.0,RUE,SAINTE MONIQUE,33000.0,BORDEAUX,7175.0,"84 RUE SAINTE MONIQUE, 33000 BORDEAUX",44.8317183,-0.6099817
115.0,5.0,Maison,180.0,0,"812300,00",13.0,RUE,DE SOISSONS,33000.0,BORDEAUX,7063.478260869565,"13 RUE DE SOISSONS, 33000 BORDEAUX",44.8426503,-0.595412
92.0,5.0,Maison,76.0,0,"600000,00",4.0,RUE,BILLAUDEL,33800.0,BORDEAUX,6521.739130434783,"4 RUE BILLAUDEL, 33800 BORDEAUX",44.8265633,-0.5655367
136.0,5.0,Maison,112.0,0,"530000,00",7.0,RUE,LACROIX,33000.0,BORDEAUX,3897.0588235294117,"7 RUE LACROIX, 33000 BORDEAUX",44.8464845,-0.5850804
200.0,7.0,Maison,106.0,0,"1205000,00",177.0,RUE,DE PESSAC,33000.0,BORDEAUX,6025.0,"177 RUE DE PESSAC, 33000 BORDEAUX",44.8277692,-0.58547
72.0,3.0,Maison,198.0,0,"520000,00",3.0,RUE,CAPITAINE MADON,33200.0,BORDEAUX,7222.222222222223,"3 RUE CAPITAINE MADON, 33200 BORDEAUX",44.8573675,-0.6066468
115.0,5.0,Maison,81.0,0,"701000,00",9.0,RUE,GUILLAUME LEBLANC,33000.0,BORDEAUX,6095.652173913043,"9 RUE GUILLAUME LEBLANC, 33000 BORDEAUX",44.8337735,-0.588866
185.0,6.0,Maison,131.0,0,"945400,00",60.0,RUE,RAYMOND BORDIER,33200.0,BORDEAUX,5110.27027027027,"60 RUE RAYMOND BORDIER, 33200 BORDEAUX",44.8510746,-0.5987353
83.0,4.0,Maison,143.0,0,"543000,00",34.0,RUE,DE SAUTERNES,33800.0,BORDEAUX,6542.168674698795,"34 RUE DE SAUTERNES, 33800 BORDEAUX",44.8179044,-0.5694938
62.0,2.0,Maison,153.0,0,"390000,00",48.0,RUE,THERESIA CABARRUS,33000.0,BORDEAUX,6290.322580645161,"48 RUE THERESIA CABARRUS, 33000 BORDEAUX",44.823141,-0.5957989
90.0,5.0,Maison,209.0,0,"500000,00",57.0,RUE,FRANCOIS MARCEAU,33200.0,BORDEAUX,5555.555555555556,"57 RUE FRANCOIS MARCEAU, 33200 BORDEAUX",44.8453802,-0.6057859
60.0,2.0,Maison,119.0,0,"457000,00",6.0,RUE,DE BETHMANN,33000.0,BORDEAUX,7616.666666666667,"6 RUE DE BETHMANN, 33000 BORDEAUX",44.8226736,-0.6041121
64.0,3.0,Maison,146.0,0,"355000,00",75.0,RUE,BILLAUDEL,33800.0,BORDEAUX,5546.875,"75 RUE BILLAUDEL, 33800 BORDEAUX",44.8243065,-0.5635983
58.0,3.0,Maison,239.0,0,"379147,00",27.0,RUE,DE LADOUS,33800.0,BORDEAUX,6537.017241379311,"27 RUE DE LADOUS, 33800 BORDEAUX",44.8123583,-0.5687572
125.0,6.0,Maison,184.0,0,"603000,00",79.0,RUE,MOUNEYRA,33000.0,BORDEAUX,4824.0,"79 RUE MOUNEYRA, 33000 BORDEAUX",44.83262,-0.584793
116.0,5.0,Maison,57.0,0,"671701,00",49.0,RUE,SAINT MAUR,33000.0,BORDEAUX,5790.525862068966,"49 RUE SAINT MAUR, 33000 BORDEAUX",44.8536542,-0.5777209
109.0,3.0,Maison,242.0,0,"665000,00",23.0,RUE,MANON CORMIER,33000.0,BORDEAUX,6100.917431192661,"23 RUE MANON CORMIER, 33000 BORDEAUX",44.8321979,-0.5888618
110.0,3.0,Maison,160.0,0,"600000,00",23.0,RUE,DU LAVOIR,33000.0,BORDEAUX,5454.545454545455,"23 RUE DU LAVOIR, 33000 BORDEAUX",44.8525403,-0.5833331
98.0,4.0,Maison,107.0,0,"589400,00",8.0,RUE,DU LAVOIR,33000.0,BORDEAUX,6014.285714285715,"8 RUE DU LAVOIR, 33000 BORDEAUX",44.8519174,-0.5835433
86.0,4.0,Maison,209.0,0,"495200,00",39.0,RUE,ANDRE,33200.0,BORDEAUX,5758.139534883721,"39 RUE ANDRE, 33200 BORDEAUX",44.8435975,-0.6169995
138.0,5.0,Maison,456.0,0,"670000,00",11.0,RUE,JACQUES LEMARCHAND,33200.0,BORDEAUX,4855.072463768116,"11 RUE JACQUES LEMARCHAND, 33200 BORDEAUX",44.8642143,-0.6263217
148.0,5.0,Maison,116.0,0,"875200,00",40.0,RUE,MALLERET,33000.0,BORDEAUX,5913.513513513513,"40 RUE MALLERET, 33000 BORDEAUX",44.8487336,-0.5852467
50.0,3.0,Maison,81.0,0,"268000,00",1.0,CITE,DUGAY,33000.0,BORDEAUX,5360.0,"1 CITE DUGAY, 33000 BORDEAUX",44.8200496,-0.597437
76.0,3.0,Maison,123.0,0,"424000,00",19.0,RUE,GINER DE LOS RIOS,33800.0,BORDEAUX,5578.9473684210525,"19 RUE GINER DE LOS RIOS, 33800 BORDEAUX",44.8280673,-0.5712863
210.0,6.0,Maison,653.0,0,"1523900,00",9.0,RUE,VILLEDIEU,33000.0,BORDEAUX,7256.666666666667,"9 RUE VILLEDIEU, 33000 BORDEAUX",44.830819,-0.5775602
122.0,6.0,Maison,71.0,0,"450000,00",96.0,RUE,DU TONDU,33000.0,BORDEAUX,3688.5245901639346,"96 RUE DU TONDU, 33000 BORDEAUX",44.8300672,-0.5848332
85.0,3.0,Maison,96.0,0,"187530,00",36.0,RUE,KYRIE,33800.0,BORDEAUX,2206.235294117647,"36 RUE KYRIE, 33800 BORDEAUX",44.8226241,-0.5697182
122.0,4.0,Maison,109.0,0,"551600,00",18.0,RUE,ULYSSE GAYON,33000.0,BORDEAUX,4521.311475409836,"18 RUE ULYSSE GAYON, 33000 BORDEAUX",44.8517828,-0.5908289
88.0,3.0,Maison,197.0,0,"560000,00",30.0,RUE,JEAN DE LA FONTAINE,33200.0,BORDEAUX,6363.636363636364,"30 RUE JEAN DE LA FONTAINE, 33200 BORDEAUX",44.8420347,-0.6092167
135.0,6.0,Maison,416.0,0,"834000,00",45.0,RUE,PAUL COURTEAULT,33000.0,BORDEAUX,6177.777777777777,"45 RUE PAUL COURTEAULT, 33000 BORDEAUX",44.8349803,-0.6087503
90.0,4.0,Maison,38.0,0,"686000,00",46.0,RUE,RAYMOND BORDIER,33200.0,BORDEAUX,7622.222222222223,"46 RUE RAYMOND BORDIER, 33200 BORDEAUX",44.8508072,-0.5989306
108.0,5.0,Maison,95.0,0,"546000,00",5.0,RUE,MALESCAUT,33800.0,BORDEAUX,5055.555555555556,"5 RUE MALESCAUT, 33800 BORDEAUX",44.828911,-0.5692666
176.0,6.0,Maison,397.0,0,"1186600,00",27.0,RUE,ALFRED POIRIER,33200.0,BORDEAUX,6742.045454545455,"27 RUE ALFRED POIRIER, 33200 BORDEAUX",44.8478784,-0.6121069
140.0,4.0,Maison,61.0,0,"741800,00",13.0,RUE,NEUVE,33000.0,BORDEAUX,5298.571428571428,"13 RUE NEUVE, 33000 BORDEAUX",44.8369715,-0.5695545
100.0,6.0,Maison,164.0,0,"476700,00",65.0,RUE,PROFESSEUR VILLEMIN,33300.0,BORDEAUX,4767.0,"65 RUE PROFESSEUR VILLEMIN, 33300 BORDEAUX",44.8733253,-0.5506943
97.0,4.0,Maison,314.0,0,"486500,00",50.0,RUE,DE MAHELA,33000.0,BORDEAUX,5015.4639175257735,"50 RUE DE MAHELA, 33000 BORDEAUX",44.8212727,-0.6039273
93.0,3.0,Maison,185.0,0,"692400,00",39.0,RUE,DE LANDIRAS,33000.0,BORDEAUX,7445.1612903225805,"39 RUE DE LANDIRAS, 33000 BORDEAUX",44.8286032,-0.5853893
182.0,8.0,Maison,523.0,0,"839800,00",133.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,4614.285714285715,"133 RUE ETCHENIQUE, 33200 BORDEAUX",44.8401506,-0.6125151
60.0,3.0,Maison,139.0,0,"442430,00",12.0,RUE,DU PROFESSEUR DAGUIN,33800.0,BORDEAUX,7373.833333333333,"12 RUE DU PROFESSEUR DAGUIN, 33800 BORDEAUX",44.8150138,-0.5633091
133.0,4.0,Maison,206.0,0,"896590,00",22.0,RUE,ERNEST RENAN,33000.0,BORDEAUX,6741.278195488721,"22 RUE ERNEST RENAN, 33000 BORDEAUX",44.8474496,-0.5916885
71.0,3.0,Maison,116.0,0,"320000,00",30.0,RUE,FORESTIER,33800.0,BORDEAUX,4507.042253521126,"30 RUE FORESTIER, 33800 BORDEAUX",44.8219562,-0.5763049
87.0,5.0,Maison,51.0,0,"457000,00",11.0,RUE,LEBRUN,33000.0,BORDEAUX,5252.873563218391,"11 RUE LEBRUN, 33000 BORDEAUX",44.8447259,-0.5823708
200.0,5.0,Maison,141.0,0,"937500,00",250.0,CRS,DE L YSER,33800.0,BORDEAUX,4687.5,"250 CRS DE L YSER, 33800 BORDEAUX",44.8198301,-0.5719943
115.0,5.0,Maison,102.0,0,"660000,00",70.0,RUE,GRAVELOTTE,33800.0,BORDEAUX,5739.130434782609,"70 RUE GRAVELOTTE, 33800 BORDEAUX",44.8139715,-0.5657316
119.0,4.0,Maison,422.0,0,"544980,00",134.0,BD,ALBERT BRANDENBURG,33300.0,BORDEAUX,4579.663865546218,"134 BD ALBERT BRANDENBURG, 33300 BORDEAUX",44.8760554,-0.5515709
80.0,4.0,Maison,419.0,0,"694078,00",35.0,RUE,DU PROFESSEUR DAGUIN,33800.0,BORDEAUX,8675.975,"35 RUE DU PROFESSEUR DAGUIN, 33800 BORDEAUX",44.813938,-0.5620094
65.0,4.0,Maison,206.0,0,"346500,00",3.0,IMP,BRULATOUR,33800.0,BORDEAUX,5330.7692307692305,"3 IMP BRULATOUR, 33800 BORDEAUX",44.8131691,-0.5586108
160.0,6.0,Maison,215.0,0,"1073850,00",20.0,RUE,D ORMILLY,33200.0,BORDEAUX,6711.5625,"20 RUE D ORMILLY, 33200 BORDEAUX",44.845496,-0.6011412
70.0,2.0,Maison,124.0,0,"397500,00",9.0,RUE,JULES PERRENS,33800.0,BORDEAUX,5678.571428571428,"9 RUE JULES PERRENS, 33800 BORDEAUX",44.8212303,-0.5614098
102.0,5.0,Maison,110.0,0,"420000,00",5.0,RUE,DE CARDOZE,33200.0,BORDEAUX,4117.64705882353,"5 RUE DE CARDOZE, 33200 BORDEAUX",44.8382913,-0.6025379
75.0,4.0,Maison,169.0,0,"365500,00",37.0,AV,DE CAUDERAN,33200.0,BORDEAUX,4873.333333333333,"37 AV DE CAUDERAN, 33200 BORDEAUX",44.8440475,-0.629506
93.0,5.0,Maison,89.0,0,"685180,00",9.0,RUE,DE LA BENATTE,33000.0,BORDEAUX,7367.5268817204305,"9 RUE DE LA BENATTE, 33000 BORDEAUX",44.8426612,-0.5942006
136.0,4.0,Maison,274.0,0,"621300,00",18.0,PL,GAVINIES,33000.0,BORDEAUX,4568.382352941177,"18 PL GAVINIES, 33000 BORDEAUX",44.8330514,-0.5947957
95.0,4.0,Maison,150.0,0,"560000,00",21.0,RUE,GEORGES JUZAN,33000.0,BORDEAUX,5894.736842105263,"21 RUE GEORGES JUZAN, 33000 BORDEAUX",44.8315758,-0.6039475
120.0,5.0,Maison,548.0,0,"650000,00",7.0,RUE,LAPIE,33200.0,BORDEAUX,5416.666666666667,"7 RUE LAPIE, 33200 BORDEAUX",44.859682,-0.6113921
67.0,3.0,Maison,189.0,0,"392200,00",30.0,RUE,FRANCOIS CHAMBRELENT,33300.0,BORDEAUX,5853.731343283582,"30 RUE FRANCOIS CHAMBRELENT, 33300 BORDEAUX",44.8752371,-0.5503936
84.0,4.0,Maison,145.0,0,"534000,00",97.0,RUE,ETCHENIQUE,33200.0,BORDEAUX,6357.142857142857,"97 RUE ETCHENIQUE, 33200 BORDEAUX",44.8415252,-0.6134275
28.0,2.0,Maison,51.0,0,"150000,00",25.0,PAS,TERRASSON,33800.0,BORDEAUX,5357.142857142857,"25 PAS TERRASSON, 33800 BORDEAUX",44.8204248,-0.5738835
247.0,8.0,Maison,357.0,0,"1225000,00",119.0,RUE,FRANCOIS DE SOURDIS,33000.0,BORDEAUX,4959.514170040486,"119 RUE FRANCOIS DE SOURDIS, 33000 BORDEAUX",44.8300796,-0.5869962
90.0,5.0,Maison,46.0,0,"524400,00",37.0,RUE,COLBERT,33000.0,BORDEAUX,5826.666666666667,"37 RUE COLBERT, 33000 BORDEAUX",44.8477711,-0.5884379
50.0,2.0,Maison,85.0,0,"400000,00",11.0,CITE,DUGAY,33000.0,BORDEAUX,8000.0,"11 CITE DUGAY, 33000 BORDEAUX",44.8204459,-0.5978151
86.0,3.0,Maison,149.0,0,"423500,00",152.0,RUE,PELLEPORT,33800.0,BORDEAUX,4924.418604651163,"152 RUE PELLEPORT, 33800 BORDEAUX",44.8215491,-0.5645566
220.0,9.0,Maison,322.0,0,"1668985,00",28.0,RUE,JULES MABIT,33200.0,BORDEAUX,7586.295454545455,"28 RUE JULES MABIT, 33200 BORDEAUX",44.8460672,-0.6002456
80.0,4.0,Maison,93.0,0,"469200,00",66.0,RUE,DE LA LIBERTE,33200.0,BORDEAUX,5865.0,"66 RUE DE LA LIBERTE, 33200 BORDEAUX",44.8394661,-0.6008792
120.0,5.0,Maison,154.0,0,"675000,00",123.0,RUE,JULES FERRY,33200.0,BORDEAUX,5625.0,"123 RUE JULES FERRY, 33200 BORDEAUX",44.8437111,-0.6082051
270.0,8.0,Maison,329.0,0,"950000,00",133.0,BD,MARECHAL LECLERC,33000.0,BORDEAUX,3518.5185185185187,"133 BD MARECHAL LECLERC, 33000 BORDEAUX",44.8307017,-0.5977112
134.0,5.0,Maison,154.0,0,"750000,00",63.0,RUE,AGEN,33800.0,BORDEAUX,5597.014925373134,"63 RUE AGEN, 33800 BORDEAUX",44.8216104,-0.5627691
70.0,4.0,Maison,172.0,0,"438000,00",25.0,RUE,DES POILUS 1914 1918,33800.0,BORDEAUX,6257.142857142857,"25 RUE DES POILUS 1914 1918, 33800 BORDEAUX",44.8167142,-0.5681505
214.0,6.0,Maison,199.0,0,"1626200,00",34.0,RUE,COTREL,33000.0,BORDEAUX,7599.065420560748,"34 RUE COTREL, 33000 BORDEAUX",44.8435997,-0.5937474
137.0,6.0,Maison,108.0,0,"661900,00",11.0,RUE,GRATELOUP,33800.0,BORDEAUX,4831.386861313868,"11 RUE GRATELOUP, 33800 BORDEAUX",44.8234944,-0.5761382
80.0,4.0,Maison,255.0,0,"420000,00",55.0,RUE,PROFESSEUR VILLEMIN,33300.0,BORDEAUX,5250.0,"55 RUE PROFESSEUR VILLEMIN, 33300 BORDEAUX",44.8728904,-0.5507726
73.0,3.0,Maison,232.0,0,"500000,00",10.0,RUE,DESBIEY,33000.0,BORDEAUX,6849.315068493151,"10 RUE DESBIEY, 33000 BORDEAUX",44.840151,-0.5953215
60.0,2.0,Maison,257.0,0,"305000,00",12.0,RUE,JEROME MAUVIGNEY,33200.0,BORDEAUX,5083.333333333333,"12 RUE JEROME MAUVIGNEY, 33200 BORDEAUX",44.8570698,-0.6180058
107.0,5.0,Maison,347.0,0,"552800,00",177.0,RUE,BLANQUI,33300.0,BORDEAUX,5166.355140186916,"177 RUE BLANQUI, 33300 BORDEAUX",44.8727316,-0.5498228
61.0,3.0,Maison,86.0,0,"310000,00",237.0,RUE,MALBEC,33800.0,BORDEAUX,5081.9672131147545,"237 RUE MALBEC, 33800 BORDEAUX",44.8211838,-0.570608
46.0,2.0,Maison,108.0,0,"350000,00",109.0,RUE,LAROCHE,33000.0,BORDEAUX,7608.695652173913,"109 RUE LAROCHE, 33000 BORDEAUX",44.8526303,-0.5865574
98.0,4.0,Maison,451.0,0,"386000,00",79.0,RUE,LEON PAILLERE,33800.0,BORDEAUX,3938.7755102040815,"79 RUE LEON PAILLERE, 33800 BORDEAUX",44.8184456,-0.54909
83.0,4.0,Maison,90.0,0,"315000,00",53.0,ALL,DES PEUPLIERS,33000.0,BORDEAUX,3795.1807228915663,"53 ALL DES PEUPLIERS, 33000 BORDEAUX",44.8296138,-0.6100344
110.0,4.0,Maison,229.0,0,"547000,00",15.0,RUE,DE LAVAUD,33800.0,BORDEAUX,4972.727272727273,"15 RUE DE LAVAUD, 33800 BORDEAUX",44.8185774,-0.5639031
170.0,6.0,Maison,440.0,0,"1227530,00",171.0,RUE,DES ORANGERS,33200.0,BORDEAUX,7220.764705882353,"171 RUE DES ORANGERS, 33200 BORDEAUX",44.8617348,-0.6229182
150.0,6.0,Maison,198.0,0,"700000,00",39.0,RUE,DU PROFESSEUR DAGUIN,33800.0,BORDEAUX,4666.666666666667,"39 RUE DU PROFESSEUR DAGUIN, 33800 BORDEAUX",44.8137296,-0.5617706
90.0,4.0,Maison,58.0,0,"450000,00",29.0,RUE,LEFOL,33800.0,BORDEAUX,5000.0,"29 RUE LEFOL, 33800 BORDEAUX",44.8216614,-0.5634226
140.0,5.0,Maison,113.0,0,"745000,00",13.0,RUE,CADROIN,33000.0,BORDEAUX,5321.428571428572,"13 RUE CADROIN, 33000 BORDEAUX",44.8281946,-0.578879
90.0,4.0,Maison,146.0,0,"512300,00",24.0,RUE,HANAPPIER,33200.0,BORDEAUX,5692.222222222223,"24 RUE HANAPPIER, 33200 BORDEAUX",44.8375701,-0.6007964
165.0,4.0,Maison,164.0,0,"795000,00",26.0,RUE,HERIARD DUBREUIL,33000.0,BORDEAUX,4818.181818181818,"26 RUE HERIARD DUBREUIL, 33000 BORDEAUX",44.847776,-0.5926078
100.0,4.0,Maison,255.0,0,"579000,00",7.0,RUE,CAPITAINE MADON,33200.0,BORDEAUX,5790.0,"7 RUE CAPITAINE MADON, 33200 BORDEAUX",44.857539,-0.6064718
